,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR
3039,train_203,train_203_0.wav,MAYA,Aaj mere bohot distinguished mehamaan aane vaale hai party mein.,Today my very distinguished guests are coming to the party.,"['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[3, 4, 8, 9]","[1, 4, 1, 1]",76.66061522183587,373.89252130514853,223.15059542086897,67.03267333114955,10.737279224387846,74.39155553345238,62.83367093584247,16.333058028208097,0.023776204021155167,0.12702404811189932,10.38751499096865
3040,train_203,train_203_1.wav,INDRAVARDHAN,"Maya! Ab to batao, kaun hai ye 'Distinguished namunaa' tumhara.","Maya! Now tell me, who is this 'distinguished example' of yours?","['HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[1, 3, 6, 7]","[2, 3, 1, 3]",84.96562674520894,462.43032267002155,195.9297948034984,63.194689060188495,7.7034686696104515,71.58288613970322,61.481190470834015,19.58067782227069,0.023064877102064566,0.12241252217412996,9.317405587255172
3041,train_203,train_203_2.wav,MAYA,"Well, world famous hypnotist...","Well, world famous hypnotist...","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,-1,4,-1,0,-1,-1,75.07650033056265,527.1388646690116,194.69702027326866,96.86724558156608,13.204962368057112,70.16530536911382,62.163109148513925,12.348345082501666,0.02325334298494446,0.1000352247340956,14.685232772210748
3042,train_203,train_203_3.wav,MAYA,Vasheekaran expert.,Vasheekaran expert.,"['HI', 'EN', 'OTHER']",CSW,I,2,['HI > EN'],1,[1],[1],75.1949174711216,371.70927662392086,182.4073087535665,59.74790509641751,6.100072126096439,74.46594178370839,63.31090790303606,10.781057050042751,0.012542388296000665,0.0952513590831564,14.661500779636917
3043,train_203,train_203_4.wav,MAYA,Doctor Siddharth Annirudh Prasad.,Doctor Siddharth Annirudh Prasad.,"['EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,107.2922907107548,559.3637354035916,250.25428135357885,71.78090045735199,28.77539426599392,71.83993577581647,60.26168133023083,12.138282174362752,0.02111922572059014,0.10727673383047744,10.311435987402026
3044,train_203,train_203_5.wav,INDRAVARDHAN,"Hahaha, vo bandalabaaj fekuchand!","Hahaha, that bundler Fekchand!","['EN', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,136.7012210277029,575.3743253166024,236.45712527938073,79.5835242569841,9.740580763733071,71.81957594094293,61.2073700196505,15.15522496216908,0.03245815710971587,0.1331514856713143,8.003425970153943
3045,train_203,train_203_6.wav,MAYA,Mind your language Indravardhan!,Mind your language Indravardhan!,"['EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,198.08531764532333,408.42727256711703,297.43369454798346,51.911730544571164,9.737332318659618,70.86714161241291,63.16859326221591,16.14485266180114,0.01751908658734741,0.10195243606662302,12.931765918071683
3046,train_203,train_203_7.wav,INDRAVARDHAN,"Meri aakhon mein dekho, look into my eyes. Ab meri aavaaj sunkar tumhe, dheere dheere neend aane lagegi.","Look into my eyes, look into my eyes. Now after listening to my voice, you will slowly start falling asleep.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,A,18,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[4, 5, 6, 9]","[1, 1, 3, 9]",75.15939798175108,321.3628379616772,125.58933535785089,32.00801950749323,17.115705719522786,70.25712874362628,61.115495255624815,14.110775867885016,0.022488380616961002,0.10744994746122657,9.19250233941262
3047,train_203,train_203_8.wav,INDRAVARDHAN,"Aray aisi awaaj sunake kisio bhi neend aa jaae, fraud kahi ka.","Hey, anyone can fall asleep after hearing such a sound, is it a fraud?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,12,"['HI > EN', 'EN > HI']",2,"[9, 10]","[1, 2]",102.51418863984205,496.2909408030256,200.28222376621346,65.78446110617634,20.092968998337536,70.09199021774053,61.74941074914091,11.068497284633782,0.0291637957182075,0.1409372501484632,5.043281314079749
3058,train_208,train_208_0.wav,MONISHA,"Mummy ji, maine joke mara, aap ko hasane ke liye.","Mom, I made a joke to make you laugh.","['HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI']",2,"[2, 4]","[2, 6]",183.4253382185425,495.9937283829223,310.21293841465274,68.93054990788966,11.980162213056962,69.039035517121,61.86023708093139,20.395599141364286,0.030053052614638604,0.14342477838002526,6.371754424149248
3059,train_208,train_208_1.wav,MAYA,"Tum mujhe hasana chaahati ho! To kaho na ki tum ghar bohot saaf suthra rakhati ho, ya ki tumhaara taste bohot classy hai.","You make me want to laugh! So don't say that you keep the house very clean, or that your taste is very classy.","['HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,23,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",10,"[4, 6, 7, 8, 15, 17, 19, 20, 21, 22]","[2, 1, 1, 7, 2, 2, 1, 1, 1, 1]",96.7375062290343,470.8618202730968,257.9674250162402,50.5238699363057,13.187415123734596,71.64521414352816,62.521666224315275,14.7684683099315,0.022871576349537813,0.11923450628091817,8.83825020181424
3060,train_208,train_208_2.wav,MONISHA,Magar mera taste to sach moochclassy hai.,But my taste is really very classy.,"['HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[2, 4, 5, 6]","[2, 1, 1, 1]",246.88336821829228,477.49635225374567,362.6787453257853,59.30036068787717,22.571455986416385,71.47597325825964,63.097282702316306,12.575904463505461,0.013131562999715374,0.09203546740158061,13.664803077262837
3061,train_208,train_208_3.wav,MAYA,hahaha!.. Dekha!,Hahaha!.. See!,"['EN', 'OTHER', 'HI', 'OTHER']",CSW,-1,2,-1,0,-1,-1,171.81002531059545,617.9582782854463,398.407723222881,103.99379142519462,22.541521271744777,71.51993329082687,62.212532300075495,12.589931819509784,0.026689155117348495,0.12191356286863955,6.5760733889717695
3065,train_210,train_210_0.wav,SAHIL,"Madhu fufa, kiski beti hai?","Madhu uncle, whose daughter is she?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,205.50957138413153,354.3682477596457,286.4271570974411,39.875271002851015,17.47937508199089,71.57914337715454,57.87598520529969,17.25796661215842,0.013915883094809388,0.08973936210537527,12.070630818971036
3066,train_210,train_210_1.wav,MADHUSUDAN,Kiski beti hai?,Whose daughter is it?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,76.18316103205514,320.1317756983687,194.65412769388922,84.38481082547298,21.907217891552175,76.85624734870281,64.09235682010758,12.421877166091347,0.0407737869622608,0.13207252921556137,5.611242689162177
3067,train_210,train_210_2.wav,MADHUSUDAN,"Aray chotu bhai Sangaadiya hai na, Ne.P.N.C road pe rehate hai, unki beti hai.","Hey Chhotu Bhai, he is Sangadiya, lives on N.P.N.S Road, he has a daughter.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,14,"['HI > EN', 'EN > HI']",2,"[5, 11]","[6, 3]",84.43455228666869,578.8052893900987,239.98486847509554,55.665466561097475,12.093272764958776,74.99068895328236,63.473160289682596,15.174643728755097,0.015135049505958698,0.10980123966433898,10.273605388450099
3068,train_210,train_210_3.wav,SAHIL,Vo Sangaadiya textile vaale?,That Sangaadiya textile waale?,"['HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,4,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 1]",124.0949045999213,592.0086772208014,269.14072853424346,91.03787971114306,23.16220985515294,68.92879494383018,58.802308183067844,12.341434792422183,0.020328456817094265,0.10986422379411993,8.386382778987956
3069,train_210,train_210_4.wav,MADHUSUDAN,Ne.P.N.C road pe rehati hai unki beti.,His daughter lives on N.P.N.S. Road.,"['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,7,['EN > HI'],1,[5],[2],128.54452891392376,317.81678382141615,245.55820076054857,44.24860089054739,15.088751194658403,75.4556398934957,65.4545623914185,19.432404544590092,0.0145422425018661,0.07956293740184721,12.888803379188243
3070,train_210,train_210_5.wav,SAHIL,"Haan, lekin Sangaadiya textile vaale na?","Yes, but Sangaadiya textile waale na?","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[3, 4, 5]","[1, 1, 1]",147.45922483756664,365.6177131695342,213.44873854177692,43.77479497799263,16.498293131214247,67.58374849421627,58.83071389945095,14.23838614922416,0.01700419396178885,0.1505487715937131,6.424576624453518
3071,train_210,train_210_6.wav,MADHUSUDAN,"Lo, mai Ne.P.N.C road bol raha hu to bhi!","Look, even if you are saying N.P.N.S Road!","['EN', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,9,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[7, 9, 11]","[2, 2, -2]",163.70578190874545,359.942581994853,288.95955929850436,49.955182208643606,11.30423923847997,79.77106202867704,69.48128254983224,17.61408999025702,0.01130303102162247,0.07076402211406398,13.62523512759203
3072,train_210,train_210_7.wav,SAHIL,"Alright, Ne.P.N.C road vaale.","Alright, Ne.P.N.C road waale.","['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,4,['EN > HI'],1,[6],[-2],100.72124801098964,622.3132154851868,233.4697067637181,74.92109239921443,11.480495182801915,70.05166277046901,60.52905157944977,17.66640000607114,0.023109469277310172,0.12858805362867282,8.391369765258718
3073,train_210,train_210_8.wav,MADHUSUDAN,"Nahi nahi, Mafatlaal textile nahi, Sangaadiya textile!","No no, not Mafatlaal textile, Sangaadiya textile!","['HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[3, 4, 6]","[1, 2, 1]",98.46804242100688,482.76991665332343,264.40547855713334,55.99081103264682,18.35806838259323,76.23817185793581,66.91472835904815,16.94765645679426,0.015988674103506337,0.08444434963820405,11.060610305180417
3074,train_210,train_210_9.wav,SAHIL,Monisha inko yaha aate hue kisine dekha to nahi hoga na!,"Monisha, no one would have seen them coming here, right?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,11,-1,0,-1,-1,89.87971061003698,500.7793181246964,189.3363020173654,76.04063225580545,18.64098066194794,69.29303422681816,60.96022002174741,11.637791279311795,0.034771468368396445,0.14433827107516375,4.643020224849096
3084,train_213,train_213_0.wav,INDRAVARDHAN,"ke jo kaam kaaj. reverse karna ata nhi hai or ek crore barah lakh ki gadi chalane chali ho. kya pahad tut jata agar maya tumse pehle gadi chala leti? pehle me, pehle me, pehle me ki ratt lagaye bethi thi.","What do you do? You don't know how to reverse or you keep driving a car worth one crore twelve lakh. Would the mountain have fallen if Maya had walked before you? I was the first one, the first one, the first one.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,41,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",14,"[4, 5, 9, 10, 11, 12, 18, 19, 31, 32, 33, 34, 35, 36]","[1, 4, 1, 1, 1, 6, 1, 12, 1, 1, 1, 1, 1, 5]",88.3520377412508,541.5965437183321,219.0429107744698,81.17057779244823,15.300990222981019,71.83940197803989,60.731020881573194,12.56652049128486,0.02692978332480311,0.13317284382999553,4.851610655025807
3085,train_213,train_213_1.wav,MONISHA,"haiila, daddy ji, aap hi ne to kaha tha.","Heela, daddy ji, you are the one who said it.","['EN', 'OTHER', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,9,-1,0,-1,-1,100.65033327441519,609.0660676166323,354.14441274649397,138.42642115795292,15.293514117863863,73.34209645700479,61.60382949657254,14.891188049381116,0.033410798365281005,0.13689287734801703,8.624576031059703
3086,train_213,train_213_2.wav,INDRAVARDHAN,mujhe beech me mat ghaseeto huh monisha. me court me kuch nhi kehne wala judge ke samne. yes.,"Don't drag me into the middle, Monisha. I am not going to say anything in court in front of the judge. Yes.","['HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'OTHER']",CSW,I,18,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",9,"[2, 4, 5, 6, 7, 10, 14, 15, 17]","[2, 1, 1, 1, 3, 4, 1, 2, 1]",100.71125403216968,352.0714837771876,202.25763456283067,51.5177674814444,18.013124533614796,70.70636073205405,60.199820112391365,8.614422284994044,0.022642744358006027,0.13107328819927408,8.964009339927324
3087,train_213,train_213_3.wav,MONISHA,court me?,in the court?,"['EN', 'HI', 'OTHER']",CSW,I,2,['EN > HI'],1,[1],[1],92.4623858427554,614.9255213339043,395.768928939667,122.25606625375923,18.123163212970347,73.50156456823323,63.6738280756053,12.187826293969003,0.027997200232341413,0.13434759473555227,9.089782298757235
3088,train_213,train_213_4.wav,INDRAVARDHAN,haan! jab sahil ko pta chalega tab wo tumhe court me to ghaseet ke le hi jaega na divorce ke liye.,"Yes! When Sahil comes to know about this, he will definitely drag you to the court for divorce.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,21,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[9, 12, 15, 16, 17, 19]","[3, 3, 1, 1, 2, 2]",92.47919815943672,631.3075805089852,249.75580004499443,142.98963764665467,32.10073177837483,70.68626354811323,57.45696553763311,7.472228058745212,0.03412082269247946,0.18020760842481168,5.851014095823807
3089,train_213,train_213_5.wav,MONISHA,huh? kya?,Huh? What?,"['EN', 'OTHER', 'HI', 'OTHER']",CSW,-1,2,-1,0,-1,-1,79.6349479575109,605.904562370591,408.1456486305482,143.21731894879034,32.98711742422142,71.99160272704876,62.136901110142844,10.075039673914425,0.031078407011087508,0.17057591288375795,5.943152066493842
3090,train_213,train_213_6.wav,INDRAVARDHAN,hahaha. maan gyi? arey budhu me tumhari tang kheench rha tha. me or tu hai support me esa kabhi hua hai?,"Hahaha. Did you agree? Hey idiot, I was pulling your leg. Has this ever happened in mein Aur Tu Hai Support?","['EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,21,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",9,"[1, 5, 6, 7, 8, 11, 13, 15, 18]","[4, 1, 1, 1, 3, 2, 2, 3, 3]",92.18110614343993,554.5839497630382,216.37968538585298,125.19424927676046,36.969632956743844,66.95972670567042,57.39869772316011,5.9618410411184835,0.028687498490177345,0.1650709484760679,3.509961771452334
3091,train_213,train_213_7.wav,MONISHA,aap support karenge na daddy ji?,"Will you support me, daddy?","['HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[1, 2, 3, 5]","[1, 1, 2, 1]",86.43689802631395,573.7188024271081,261.5895814385924,104.04876162815295,36.04951519230595,64.70700387305962,55.95629807479587,6.22998957814572,0.031463857353130946,0.16204196748427252,5.137333497624756
3092,train_213,train_213_8.wav,INDRAVARDHAN,ye bhi koi puchne ki baat hai? divorce ke baad bhi tum mere hi sath rahogi!,Is this even a question to ask? You will stay with me even after divorce!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,16,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[7, 8, 13, 14]","[1, 5, 1, 2]",78.5354847607448,595.7448630579232,266.44193127239424,169.96671778786398,29.698399357964433,70.06417591414316,57.89619460412132,7.576656284814876,0.03377776634226482,0.14633883216915672,6.624054777498356
3128,train_221,train_221_0.wav,ROSESH,hush hush hush hush,hush hush hush hush,"['EN', 'EN', 'EN', 'EN']",EN,-1,4,-1,0,-1,-1,250.08514242886736,364.2493759090634,324.24195050882514,35.43088449483166,25.82147891819946,75.62477936668355,65.62740454136312,16.01601692532102,0.019064197804513315,0.0729305071120812,6.03745299444187
3129,train_221,train_221_1.wav,INDRAVARDHAN,rosesh ye kya kar rha hai tu,Rosesh what are you doing?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1,7,-1,0,-1,-1,239.77611567276662,380.02967685717584,332.2107825407395,40.57564190370977,19.669215162706614,75.69032550815257,65.44268207563047,19.029281759981043,0.014252482359201214,0.0724812586361767,10.018128737762087
3130,train_221,train_221_2.wav,ROSESH,dad mei lehra raha hun naye natak mei hawa ka role kar raha hun,"I am waving in dad, I am playing the role of wind in the new play.","['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I,14,['EN > HI'],1,[1],[13],85.28349919610257,379.0840730959933,188.3001998021329,56.1822727540475,18.577313918974315,75.78208300170787,61.59384698588549,16.685359038665815,0.02091612232976876,0.10732080876485729,8.985391979307668
3131,train_221,train_221_3.wav,INDRAVARDHAN,kaise ulte seedhe role karta hai tu pichle natak mei kya bana tha jismei apni peet par rengte rengte dialogue bol rha tha dusro ki silverte todte todte tut chuki hun mein,How are you playing the opposite role in the previous drama? What did you do? I was crawling on my stomach and saying the dialogue that I have broken the silver of others.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I,32,"['HI > EN', 'EN > HI']",2,"[19, 20]","[1, 12]",71.02550604668774,266.42695627736896,169.1133629924261,40.59176676436152,18.595329406766574,78.99571078163524,62.35525988991982,14.69851645432139,0.022792493764623046,0.11960338412246231,10.282936786642065
3160,train_22,train_22_0.wav,MONISHA,"Sahil, aaj agar meri jindagi ka aakhiri din hai, to hum ek hi tahali mein khaaenge...","Sahil, if today is the last day of my life, we will eat from the same plate...","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,16,-1,0,-1,-1,124.19616254529821,382.19165841173265,266.2349079060486,50.28868990891706,13.284102333858453,73.83225388158776,59.10693779098342,17.62541434943718,0.019124017467309896,0.11178896343295672,10.31071439357867
3161,train_22,train_22_1.wav,SAHIL,Theek hai...,Ok...,"['HI', 'HI', 'OTHER']",HI,-1,2,-1,0,-1,-1,121.05548919013262,344.359331504369,216.1462725501014,79.50533824804607,20.749155264998524,66.02000669980205,54.7801526040204,13.314159713298677,0.033760937474550196,0.10037623649898615,2.0468560667468867
3162,train_22,train_22_2.wav,MONISHA,Sheera!,Sheera!,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,218.21955742565123,344.65279845338205,280.7009588875778,35.90854146591424,16.246968121873074,64.77653256548382,56.68765434291018,16.020367539371442,0.02035529826772216,0.10518250862575099,5.510803361705772
3163,train_22,train_22_3.wav,SAHIL,"Chalo, Chalo, Chalo! Aray jaldi chalo! Aray Mega mall mein giant sale hai, mai Tumhe vaha Chod deta hun! Chalo, Chalo, Chalo!","Come on, come on, come on! Hey, come quickly! Hey there's a giant sale at the mega mall, I'll leave that to you! Come on, come on, come on!","['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I,22,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[3, 4, 6, 9, 10, 12]","[1, 2, 3, 1, 2, 10]",220.1253791290811,625.6736027008742,354.63206587234697,59.76780569018503,16.107895358103466,73.6311862207611,63.20476190756842,10.386722676719033,0.017930585322324288,0.13126495767548432,7.223458081265377
