utt_id,file_id,speaker,speaker_nationality_mode,prev_speaker,interlocutor_nationality,nationality_match,condition
NI43FBP_0101_2769.381_2773.251,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2779.740_2785.210,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2791.451_2793.391,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2800.841_2810.721,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2810.721_2814.841,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2816.371_2823.241,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2823.241_2830.021,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2830.101_2834.341,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2834.341_2847.881,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2859.041_2870.771,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2870.771_2877.451,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2883.021_2886.511,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2886.511_2892.311,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2892.921_2899.671,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2899.671_2901.895,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2903.681_2912.071,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2916.481_2926.801,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2930.909_2934.761,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_EN
NI43FBP_0101_2934.761_2939.551,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2939.551_2942.101,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2942.101_2945.468,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_EN
NI43FBP_0101_2959.501_2960.851,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2962.181_2964.951,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2966.041_2981.401,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2982.241_2986.851,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2987.491_2991.501,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_2993.731_2997.811,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_2997.851_3007.751,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3008.091_3018.021,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3018.131_3024.911,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3024.911_3030.261,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3030.261_3036.381,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3037.601_3041.571,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_3041.571_3046.501,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3046.501_3056.121,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3056.121_3062.161,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_3062.161_3067.511,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3067.511_3073.141,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3073.141_3080.611,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3080.611_3088.111,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3089.241_3098.961,NI43FBP_0101,43,singaporean,43,singaporean,same,monolingual_ZH
NI43FBP_0101_3098.961_3105.981,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3106.011_3115.131,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI43FBP_0101_3118.631_3126.321,NI43FBP_0101,43,singaporean,43,singaporean,same,code_switched
NI44MBQ_0101_0.210_2.820,NI44MBQ_0101,44,singaporean,,,different,monolingual_EN
NI44MBQ_0101_4.370_10.500,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_10.540_12.180,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_12.180_13.680,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_13.680_19.910,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_21.840_24.310,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_24.920_29.050,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_29.050_29.850,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_29.850_34.350,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_34.350_41.670,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_45.010_48.380,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_49.000_65.920,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_65.920_72.400,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_72.400_81.900,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_81.900_86.080,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_89.720_96.200,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_96.200_97.840,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_105.730_115.270,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_115.270_118.860,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_118.860_127.080,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_127.080_135.980,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_137.020_141.670,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_141.670_151.050,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_151.100_153.180,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_153.180_163.740,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_163.740_167.870,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_170.130_172.490,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_175.120_179.410,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_179.410_182.780,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_183.280_188.310,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_189.050_192.630,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_193.940_204.880,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_204.880_206.620,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_208.500_212.110,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_212.110_222.860,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_222.860_229.410,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_229.410_231.740,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_231.740_232.760,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_232.760_242.760,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_242.870_247.420,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_248.720_253.730,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_257.649_260.130,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_273.830_278.160,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_278.160_283.920,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_287.170_299.100,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_299.100_301.400,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_306.670_316.740,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_326.120_332.390,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_332.390_337.050,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_337.050_338.410,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_338.410_348.240,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_348.240_351.760,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_351.760_356.100,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_356.100_357.360,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_357.360_360.210,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_360.830_365.500,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_365.500_369.060,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_369.060_373.800,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_373.800_381.080,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_385.230_394.670,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_394.670_399.220,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_399.980_410.570,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_410.570_418.060,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_418.060_429.370,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_429.390_434.820,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_434.820_441.740,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_443.940_450.750,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_450.750_456.980,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_460.480_463.770,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_463.790_469.510,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_469.510_476.590,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_476.590_482.920,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_482.920_489.480,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_489.480_493.280,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_493.280_505.430,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_505.430_517.370,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_517.370_526.020,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_526.020_528.280,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_528.280_534.040,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_534.040_538.090,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_538.090_550.730,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_552.910_558.300,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_562.320_579.110,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_582.910_591.400,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_591.400_596.690,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_596.690_606.760,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_615.050_636.400,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_636.400_639.620,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_639.620_642.850,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_642.850_651.960,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_651.960_658.030,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_658.030_663.740,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_663.740_672.040,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_672.040_676.590,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_676.620_685.500,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_690.220_695.790,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_695.790_705.290,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_705.290_707.280,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_707.650_713.520,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_713.520_719.020,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_719.020_722.290,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_722.920_729.330,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_733.310_736.410,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_736.410_742.910,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_750.360_758.070,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_758.070_762.940,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_762.940_780.351,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_780.351_783.381,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_783.761_789.411,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_789.411_800.631,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_800.631_822.631,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_822.631_828.041,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_830.811_833.871,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_833.871_839.431,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_840.261_844.511,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_850.251_855.251,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_855.251_859.591,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_872.271_875.471,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_875.471_890.501,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_890.501_895.871,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_895.871_900.691,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_900.691_905.271,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_905.271_913.891,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_916.871_937.721,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_937.721_949.001,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_949.001_962.351,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_962.351_970.811,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_970.811_978.721,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_978.721_985.241,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_992.151_994.961,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_994.961_1000.041,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1001.401_1009.471,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1009.471_1011.431,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1011.431_1019.111,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1019.111_1020.491,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1020.491_1024.031,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1024.031_1039.141,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1039.141_1047.931,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1047.931_1055.991,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1055.991_1060.561,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1060.571_1068.541,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1068.541_1073.621,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1073.621_1083.051,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1083.051_1087.391,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1087.391_1091.481,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1091.481_1099.031,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1099.031_1109.501,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1109.501_1117.191,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1117.191_1123.791,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1123.791_1133.891,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1133.891_1154.761,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1154.761_1164.871,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1164.871_1171.401,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1171.401_1177.111,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1177.111_1183.141,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1183.141_1187.621,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1187.621_1198.371,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1199.431_1205.181,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1205.181_1211.281,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1211.281_1219.151,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1219.151_1223.791,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1223.791_1232.661,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1232.661_1239.751,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1243.221_1244.731,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1252.021_1254.371,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1254.371_1263.231,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1265.921_1273.171,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1273.171_1281.421,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1287.611_1290.081,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_EN
NI44MBQ_0101_1294.116_1298.441,NI44MBQ_0101,44,singaporean,44,singaporean,same,code_switched
NI44MBQ_0101_1298.441_1301.631,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1301.631_1307.251,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1307.251_1313.861,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
NI44MBQ_0101_1313.861_1318.861,NI44MBQ_0101,44,singaporean,44,singaporean,same,monolingual_ZH
